"['松江', '松江大学城']","['恒杰丁香花园', '地图']",468,41898,"['3室2厅1卫', '中楼层 (共11层)', '111.7㎡', '平层', '100㎡', '板楼', '南 北', '钢混结构', '简装', '一梯两户', '有']"
"['嘉定', '丰庄']","['丰庄十二街坊', '地图']",325,53978,"['2室1厅1卫', '高楼层 (共6层)', '60.21㎡', '平层', '60.21㎡', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['嘉定', '安亭']","['玉兰二村', '地图']",265,25776,"['3室2厅2卫', '高楼层 (共6层)', '102.81㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['松江', '松江新城']","['赛杰苑(公寓)', '地图']",620,42272,"['4室2厅2卫', '低楼层 (共6层)', '146.67㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户']"
"['松江', '松江老城']","['通波小区', '地图']",270,35910,"['2室1厅1卫', '高楼层 (共6层)', '75.19㎡', '平层', '75.19㎡', '板楼', '南 北', '砖混结构', '简装', '一梯两户']"
"['浦东', '泥城镇']","['云汉富颐苑', '地图']",225,21199,"['3室2厅1卫', '低楼层 (共13层)', '106.14㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '一梯两户']"
"['徐汇', '华东理工']","['梅陇四村', '地图']",380,66574,"['2室1厅1卫', '低楼层 (共6层)', '57.08㎡', '平层', '板楼', '南 北', '砖混结构', '简装', '一梯四户']"
"['徐汇', '田林']","['怡桂苑', '地图']",850,92563,"['2室1厅1卫', '低楼层 (共20层)', '91.83㎡', '平层', '塔楼', '南', '钢混结构', '简装', '两梯十户', '有']"
"['浦东', '泥城镇']","['泥城苑', '地图']",210,21997,"['2室1厅1卫', '中楼层 (共12层)', '95.47㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯两户', '有']"
"['徐汇', '华东理工']","['梅陇四村', '地图']",368,66474,"['1室1厅1卫', '中楼层 (共19层)', '55.36㎡', '平层', '塔楼', '南 东南', '钢混结构', '简装', '两梯八户', '有']"
"['闵行', '浦江']","['新浦江城(江桦路400弄)', '地图']",698,67434,"['2室1厅1卫', '低楼层 (共4层)', '103.51㎡', '平层', '103.51㎡', '板楼', '西南', '钢混结构', '精装', '一梯两户']"
"['闵行', '静安新城']","['静安新城十一区', '地图']",479,72675,"['2室1厅1卫', '中楼层 (共6层)', '65.91㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['松江', '松江新城']","['祥和花苑(公寓)', '地图']",460,36184,"['3室2厅2卫', '低楼层 (共6层)', '127.13㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯两户']"
